Date,India,Punjab,Haryana,Rajasthan,Delhi,UP
01-04-2017,3449.2,127.7,121.1,180,83.1,314.9
02-04-2017,3303.8,115.3,105.3,178.6,79.5,301.1
03-04-2017,3421.6,120.6,118.6,179.3,87.2,313.2
04-04-2017,3419,109.5,116.6,173,84.7,313.2
05-04-2017,3362.1,95,90.8,174.8,82.3,279.7
06-04-2017,3375.2,83.8,103.3,173,82.9,303.1
07-04-2017,3450.5,101,114.8,201.5,82.9,325.6
08-04-2017,3368.3,103.7,110.7,167.2,76,298.3
09-04-2017,3255.3,96,98.4,162.1,69.5,286.2
10-04-2017,3320.1,94.5,100.9,164.8,75,259
11-04-2017,3507.5,103.5,110.3,172,78.5,278
12-04-2017,3455.6,110.1,113.3,179.5,83.7,309.7
13-04-2017,3510.2,111.3,118.7,179.1,86.7,324.9
14-04-2017,3489.9,120.4,120.2,186.9,88,322.2
15-04-2017,3478.9,120.4,120.2,186.9,88,322.2
16-04-2017,3363.8,115.4,113.3,189.3,87.8,318.4
17-04-2017,3505.5,120.7,124.1,189.9,99.1,335.9
18-04-2017,3573.4,122.5,132.6,193.4,102.8,348.5
19-04-2017,3578.8,129.1,134,197,104.5,352.9
20-04-2017,3566.3,135.6,135.4,201.5,109.5,359.1
21-04-2017,3568.7,136.7,139.5,196.8,114.6,350.9
22-04-2017,3469.7,109.7,127.8,200.1,109.7,342.6
23-04-2017,3342,103,127.7,194.9,93.8,324.5
24-04-2017,3410.4,105.4,128.9,179.4,101.4,301.1
25-04-2017,3517.2,121,136.6,186.5,100.8,315.9
26-04-2017,3479.1,127.7,134.7,176.9,98.7,328.5
27-04-2017,3488.8,128.5,133.9,184.7,99,328.7
28-04-2017,3512,135.8,139,182.7,99.4,335.3
29-04-2017,3462.1,140.9,140.3,181.8,95.5,332.6
30-04-2017,3284,124.2,119.6,186.1,89.5,330.2
01-05-2017,3225.7,131.8,140.1,191.5,94.2,318.1
02-05-2017,3427.6,139.3,145.3,191.1,99.1,349.6
03-05-2017,3463.2,135.6,141.1,174.9,100.1,344.3
04-05-2017,3499.5,141,141.6,198,100.5,332.4
05-05-2017,3581,150.6,151.4,204.1,104.6,355.8
06-05-2017,3535.9,152.8,153.9,202.2,104,354.2
07-05-2017,3363.4,155.5,150.8,194.4,103.1,367.8
08-05-2017,3492.1,163.8,157.7,195.2,115.2,370.3
09-05-2017,3443.6,163.3,158.7,201.3,116,316.6
10-05-2017,3443.8,165.4,150.1,200.9,112.7,346.2
11-05-2017,3521.6,161.7,148.9,204.3,113.7,362.9
12-05-2017,3572.5,166.5,162,205.9,116.4,373.3
13-05-2017,3576.6,175.9,162.6,217.5,113.8,377.9
14-05-2017,3443.4,166.5,155.1,211.5,109.9,360.3
15-05-2017,3576.5,173.5,163.8,225.9,120.2,372.2
16-05-2017,3574.4,156.6,158.7,208.2,122.8,382
17-05-2017,3525,161.8,157.9,193.2,115.1,347.2
18-05-2017,3526,163.4,160.9,195.5,117.1,351.3
19-05-2017,3543,168.1,156.4,194.6,114.9,360.7
20-05-2017,3506.3,151.7,149.4,192.5,107.4,369.5
21-05-2017,3338.7,150.3,135.5,179.8,98,346
22-05-2017,3387.4,147.9,130.8,172.5,93.1,337.3
23-05-2017,3471.7,155.9,139.8,199,97.9,350.5
24-05-2017,3556.8,161.6,148,194.7,110.3,371.1
25-05-2017,3600.4,167.4,156.2,200,116,387.3
26-05-2017,3588.1,174.8,157.9,219.4,122.2,368.2
27-05-2017,3430.6,175,158.9,221.7,116.8,315.6
28-05-2017,3302.5,159,141.8,216.5,104.4,332.8
29-05-2017,3279.4,146.9,122.4,182.3,103.9,306.1
30-05-2017,3377.4,161.4,142.1,201.8,106.4,328.6
31-05-2017,3381.4,135.3,132.4,186.1,101.9,349.6
01-06-2017,3415.6,146.2,138.4,172.2,103.9,354.9
02-06-2017,2972.3,154.2,146,193.3,109.7,359.8
03-06-2017,3009.7,159.6,148.4,202.6,113,372.8
04-06-2017,3385.3,161.9,147.7,209.2,114.3,375.2
05-06-2017,3527.8,171.3,155.5,216.5,128.4,386
06-06-2017,3490.5,177,165.3,226,133.9,369.1
07-06-2017,3271.1,130.2,139.5,218.7,117.2,334.7
08-06-2017,3284.4,141.8,144.9,196.2,112.5,357.1
09-06-2017,3285,138.3,149.7,187.3,113.2,362.4
10-06-2017,3231.6,137.7,145.6,197.3,109.6,369.6
11-06-2017,3105.7,124.1,117.9,185.4,99.8,359.8
12-06-2017,3282.2,153.9,152.7,197.2,113.1,369
13-06-2017,3361.4,164.7,162.2,201.9,118.6,383
14-06-2017,3436.2,175.7,161.5,203.2,119.3,379
15-06-2017,3422.6,207.2,165.7,186.2,118.1,367.2
16-06-2017,3369.1,213.9,143.4,201,106.5,358.4
17-06-2017,3403.1,220,156.7,203.5,99.3,361.7
18-06-2017,3380.2,217.5,149.3,200.8,99.3,383.9
19-06-2017,3407.5,194.8,147.6,205.2,109.7,369.5
20-06-2017,3296.6,164.2,139,210.2,95.9,339.3
21-06-2017,3296.2,175,149,176.6,96.5,340.1
22-06-2017,3351.6,186.1,162,167.8,100.1,351.8
23-06-2017,3401.3,198.1,172.1,176.3,105.1,372.5
24-06-2017,3392.6,224.6,180.9,183.2,108.9,377
25-06-2017,3287.8,231,173.3,195.3,109.9,379.7
26-06-2017,3342.8,236.8,181,197.5,118.2,384.5
27-06-2017,3358,240.7,191.5,184.5,126.5,370
28-06-2017,3219.9,194.7,141.5,160.1,113,369.4
29-06-2017,3088.9,141,119.4,151.8,99.2,325.3
30-06-2017,3125.8,151.7,125.3,157.6,98.2,336.5
01-07-2017,3116.2,183,133.2,153.6,97.4,336.6
02-07-2017,3000.3,204.8,134.5,149.5,90.4,304.4
03-07-2017,3179.3,211.9,158.5,152.8,104.2,326.6
04-07-2017,3248.4,220.4,176.5,158.5,113.7,322.5
05-07-2017,3287,219.9,177.9,175,120.6,297.9
06-07-2017,3324.1,208.8,189.1,185.4,112.5,300.8
07-07-2017,3368,213.5,181.5,196.8,111.7,315.5
08-07-2017,3442.8,237.6,184.4,199.9,107.8,344.8
09-07-2017,3393.2,245.1,183.8,204.3,111.5,356.9
10-07-2017,3456.9,261.8,196.4,190.7,122,328.9
11-07-2017,3421.6,247.6,190.9,214.5,117.1,309.1
12-07-2017,3326.8,201.2,178.5,210,107.1,309.5
13-07-2017,3331.5,208,184.7,193.6,109.2,335.4
14-07-2017,3353.5,232.1,193.8,179.2,114.3,363.2
15-07-2017,3354,235.7,197.4,185.8,111.6,369.3
16-07-2017,3241.8,241.3,188.2,180.7,101,370.3
17-07-2017,3342.4,239.3,193.1,189,112.1,366.6
18-07-2017,3318.8,224.8,191.5,183.7,114.5,356.1
19-07-2017,3333.5,237.8,200.3,184.9,121.9,360
20-07-2017,3306.7,235.1,185.7,184.2,114.6,366.8
21-07-2017,3373,238.7,195.4,179,116.4,362.6
22-07-2017,3329.5,242.6,192.9,169.6,109.2,344.5
23-07-2017,3216.4,236.1,177,154.4,99.5,349.4
24-07-2017,3252.9,228.4,178.4,155,104.9,336.7
25-07-2017,3328,240.1,186,158.2,104.4,350.9
26-07-2017,3377.7,253.8,190.9,168,107.3,337.3
27-07-2017,3412.1,247.5,197.2,181.3,111.9,324.4
28-07-2017,3456.6,243.9,201.9,182.6,113.5,347
29-07-2017,3464.2,239.2,200.4,166.5,108.3,363.9
30-07-2017,3342.3,223.5,188.8,158.2,102.5,356.8
31-07-2017,3427.9,215.7,171.7,161.9,106.5,362
01-08-2017,3365.6,175.9,161.4,161.9,103.4,352.4
02-08-2017,3381.3,164.6,149.8,169.9,103.6,362.4
03-08-2017,3409.1,189.5,155.9,173.3,107.4,346.5
04-08-2017,3456.7,202.2,162.9,184.4,109,367.8
05-08-2017,3496.3,216.1,174.2,190.2,107.4,371.4
06-08-2017,3439.7,221.3,169.6,192.7,106.6,367.8
07-08-2017,3406.7,227.7,158.6,186.4,103.5,352.6
08-08-2017,3473,228.1,165.6,185,109.8,353.1
09-08-2017,3482.2,227.6,171.3,186.2,110.7,360.5
10-08-2017,3461.2,231.4,174.3,189.4,112.7,348.7
11-08-2017,3511.3,238.2,184.2,192.5,114.2,347.9
12-08-2017,3445.2,241.1,184.4,193.4,108.2,349.7
13-08-2017,3345.5,238.1,181.4,196.4,103.4,350.6
14-08-2017,3416.3,227.9,183.8,197.8,110.6,361.3
15-08-2017,3296.7,231.5,179.7,202.8,97.5,375.3
16-08-2017,3430.1,240.9,189.5,212.4,115.7,374
17-08-2017,3618.4,249.9,202,221.3,121.5,375.8
18-08-2017,3642.6,249.6,205.6,229.5,124.5,388
19-08-2017,3491.7,235.5,193.4,228.5,112.9,365.3
20-08-2017,3272.5,209.9,180.9,216.1,104.9,365.1
21-08-2017,3368.9,207.5,186.2,223.5,116.6,364.6
22-08-2017,3444.7,213.9,184,228.3,117.5,373.1
23-08-2017,3443.3,216.4,175.2,219.9,112.3,365.1
24-08-2017,3466.9,216.8,175.4,209.4,111.4,372.5
25-08-2017,3306.4,190,174,194.2,106.2,367
26-08-2017,3289.7,191.1,161.1,192.2,103.4,361.6
27-08-2017,3228.1,204.2,169,194,98.5,346.2
28-08-2017,3280.5,211.5,175.3,196.4,106,340
29-08-2017,3234.9,194.7,172.9,193,112.2,343
30-08-2017,3266.8,181.5,171.4,185.1,110.5,357.8
31-08-2017,3288,180.2,162.3,178.8,104.1,348.7
01-09-2017,3186.4,147.1,141.8,168.4,98.7,321.1
02-09-2017,3159.9,134.1,121,176.2,90.2,340.8
03-09-2017,3111.3,141,125.4,176.4,89.5,340.4
04-09-2017,3309.2,154.6,141.2,188.5,104.2,353
05-09-2017,3360.5,161.2,147.3,192.8,105.1,373
06-09-2017,3407.4,175.3,156.2,198.6,108,376.8
07-09-2017,3435.4,193.4,149.3,200.3,103.1,367.1
08-09-2017,3445.4,189,155.5,206.9,106.8,376.1
09-09-2017,3487.7,204.9,164.4,213,105.3,379.8
10-09-2017,3451,226,164.4,211.7,104.5,383.5
11-09-2017,3543.7,218.6,170.6,212.4,113.3,383.1
12-09-2017,3553.3,213.9,178.5,199.7,112,377.9
13-09-2017,3563.7,213.4,181.8,198.9,115.5,384.8
14-09-2017,3536.1,210,186.5,197.7,117.3,372.4
15-09-2017,3527.4,211.9,187.4,189.9,115.8,389.6
16-09-2017,3504.6,209.3,181.2,200.1,106.7,401.4
17-09-2017,3288.6,201.4,162.1,199.8,98.1,397.5
18-09-2017,3348.5,206.7,168.7,199.7,107.3,399.1
19-09-2017,3425.9,189.3,177.9,215.5,108.4,381.8
20-09-2017,3483.8,199.8,179.8,204.5,108.6,392.3
21-09-2017,3465.3,192.6,179.4,215.9,109.4,369.8
22-09-2017,3370.3,206.2,154.8,203.8,98.2,296.8
23-09-2017,3294.9,171.3,113.1,198.6,83.4,282
24-09-2017,3300.3,166.3,118.7,200.6,77.3,311.6
25-09-2017,3389.2,177.2,131.3,201.6,89.9,330.6
26-09-2017,3432.1,182.1,142.2,202,97.1,341.4
27-09-2017,3436.6,167.9,142.9,204.2,92,355
28-09-2017,3410.7,185.7,146.2,192.2,100.7,353.4
29-09-2017,3325.1,179.8,151.1,205.4,101.1,352.6
30-09-2017,3203.3,181.2,139.5,205.8,86.7,367.4
01-10-2017,3158.4,167.3,135.5,196.2,84.6,351.9
02-10-2017,3190,172.4,139.4,199.3,79.7,346.4
03-10-2017,3335.6,157.4,148,196.4,94.3,353
04-10-2017,3406.6,167,150.9,199.6,98.1,343.2
05-10-2017,3438.8,172.5,158.2,204.8,98.6,352.8
06-10-2017,3441.6,169.7,158.9,202.4,97.7,351.8
07-10-2017,3437.7,174.2,154.3,202.4,92.5,358.3
08-10-2017,3313.8,164.6,148.4,200.9,89.5,359
09-10-2017,3375.8,164.8,151.7,197.7,95.8,370.1
10-10-2017,3373.6,166.7,153.9,202.8,96.4,370.9
11-10-2017,3358.2,158.7,155,205.1,95.7,355.3
12-10-2017,3348,151.5,151.1,204.5,96.2,338.9
13-10-2017,3356.8,144.3,147.5,201.4,93.8,347.5
14-10-2017,3337.6,146.1,148.2,203.7,87.4,350.5
15-10-2017,3240,134.7,141.4,199.3,82,349.5
16-10-2017,3288.6,134.1,147.3,200.3,88,324
17-10-2017,3325.3,130.4,154.7,190.5,87,359.8
18-10-2017,3258.6,131,145.1,195.4,82.8,363.2
19-10-2017,3080,117,123.3,185,72,363.1
20-10-2017,2969.2,122.7,117.1,176.4,73.2,339.5
21-10-2017,2981.6,118.3,120.6,188.3,73.2,305.8
22-10-2017,3029.5,120,122.9,184.6,71.5,311.1
23-10-2017,3195.1,112.7,128.8,190.4,78.7,309.2
24-10-2017,3228.9,110.7,130.2,191.2,77.2,312.2
25-10-2017,3274.3,112.3,125.2,197.9,74.6,307.7
26-10-2017,3259.6,107,125,199.1,71.8,305.5
27-10-2017,3251.7,106.9,125.3,200.6,72.6,298.1
28-10-2017,3233.5,109.9,124.2,202.8,83.6,293.2
29-10-2017,3127.3,104.2,114.8,195.2,65.6,286.2
30-10-2017,3169.2,101.5,117.9,196.3,69.9,286.1
31-10-2017,3168.2,102.8,118.6,199.6,69,285.5
01-11-2017,3124.6,104.2,116.8,197.2,68.5,277.7
02-11-2017,3150.1,103.6,119.9,204.3,69.1,282.8
03-11-2017,3166.3,96.8,117.9,208.9,69,284.6
04-11-2017,3143.1,94.3,116.6,207.7,64.7,287.7
05-11-2017,3033.5,97.9,107.5,204,61.8,282.2
06-11-2017,3132,92.9,113,208.5,66,281.9
07-11-2017,3144.8,80.5,114.4,207.2,66.4,283.6
08-11-2017,3189.1,93,112.4,208.8,65.7,281.7
09-11-2017,3218,101.1,113.4,213.4,64.1,275.6
10-11-2017,3212.4,102.1,113.9,210.2,64.5,277.7
11-11-2017,3166.1,101.1,110.7,208.8,60.2,277
12-11-2017,3083.8,109.2,94.1,202.5,57.4,273.5
13-11-2017,3132,108.1,101.2,201,62.1,271
14-11-2017,3165,94.4,105.2,203.1,62.8,270.1
15-11-2017,3148.4,86.6,108.5,203.6,62.3,271.7
16-11-2017,3182.7,90.1,105.1,207.4,63.1,276.3
17-11-2017,3211.3,93.1,112.2,200,64.7,276.8
18-11-2017,3183.9,91.6,110.8,192.6,60.3,273.4
19-11-2017,3072.7,85.1,95.2,189.4,57.2,270.9
20-11-2017,3137.4,89,100.7,190,60.6,265
21-11-2017,3158.7,91.1,107.1,194.6,56,269.7
22-11-2017,3171,94.3,109.2,195.1,59.9,270.1
23-11-2017,3169.2,94.8,110.3,200.2,61.1,266.3
24-11-2017,3180.8,96,111.9,198.7,61.5,265.1
25-11-2017,3155.9,96.3,119.4,203.5,58.6,267.6
26-11-2017,3039.2,95.2,111,201.4,56.8,262.3
27-11-2017,3099.6,95.6,100.9,202,60.3,264.1
28-11-2017,3149.5,100.8,109.5,204,60.2,269.5
29-11-2017,3149.6,101.6,117.8,199.5,61.6,268.2
30-11-2017,3098.5,103.3,117.2,204.3,62.3,264.4
01-12-2017,3061.5,101.8,116.7,199.1,62.1,269.6
02-12-2017,3065.9,103.5,117.6,201.7,58.3,277.4
03-12-2017,2956.8,96.4,109,200.4,58,258.7
04-12-2017,3045.9,100.2,112.5,197.2,60.3,263.8
05-12-2017,3006.4,102.1,114.1,191.2,62.2,262.8
06-12-2017,3004.3,103.2,115.6,181.7,62.9,263.5
07-12-2017,3079.9,103.6,117,193.1,61.6,260.3
08-12-2017,3167.9,105.9,118,196.7,62.3,271.2
09-12-2017,3113.7,103.2,116.9,196.9,60,263.4
10-12-2017,3046.9,94.6,109.2,203.8,56,270.2
11-12-2017,3098.5,88.4,103.2,190.9,60.8,267.1
12-12-2017,3067.7,88.4,90.9,189.2,61.8,249.7
13-12-2017,3176,92.4,109.5,199.7,63.9,268.9
14-12-2017,3182,94.4,108.8,199.9,64.5,270.9
15-12-2017,3184.8,91.8,114.4,198,66.6,272.9
16-12-2017,3168.6,95.9,116.7,193.8,63.6,288
17-12-2017,3100.1,88.9,111.8,196.4,61.5,292.3
18-12-2017,3171.8,94.2,117.6,198.4,65.1,283.4
19-12-2017,3194.4,98.3,123.2,204.4,65.4,287.5
20-12-2017,3217,102.9,125.2,207.1,66.6,293.4
21-12-2017,3228.8,102.7,125.8,208.9,65.9,292.6
22-12-2017,3238,104.5,125.9,206.1,66.8,295.4
23-12-2017,3206.8,100.5,125.9,208.3,62.2,289
24-12-2017,3115.7,101.6,117.7,206.7,59.8,285.6
25-12-2017,3164.4,103.3,123.2,209.6,61.9,282.1
26-12-2017,3238,109.1,125.2,217.4,64.5,291.8
27-12-2017,3241.7,108.8,125.2,214.3,65.6,290.3
28-12-2017,3230.2,107.8,123.2,214.7,65.5,291.6
29-12-2017,3232.4,107.6,124.1,212.4,65.8,287.9
30-12-2017,3223.6,108.7,123.3,209.9,62.1,281.9
31-12-2017,3115.9,103.6,112.6,204.3,60.1,274
01-01-2018,3122.5,105.4,109.4,202.8,63.7,281.9
02-01-2018,3208.8,98.4,116.9,206.1,65.7,289
03-01-2018,3297.8,109.4,122.3,207.5,68,295.4
04-01-2018,3261.1,107.6,122.6,214.6,67.5,289.8
05-01-2018,3273.1,108,125.1,212.4,72,292.6
06-01-2018,3248.2,104,123.4,211.7,66.7,301.5
07-01-2018,3143,100.3,108.8,209.8,64.6,299
08-01-2018,3251.9,105.4,123.3,209.3,68.6,305.3
09-01-2018,3303.8,108.2,128.5,211.5,68.9,310.5
10-01-2018,3312.5,108.7,129.9,216.9,69.3,309.9
11-01-2018,3317.4,105.6,127.1,217.5,68.5,307.9
12-01-2018,3355.5,105.9,125.3,219.7,69.3,309.2
13-01-2018,3333.7,102.5,126.4,213,63.5,310.6
14-01-2018,3121.7,94,116.2,206.2,61.7,301.5
15-01-2018,3167,102.8,126,207.6,65.5,300.8
16-01-2018,3243.8,106.5,125.6,187.4,65.5,306
17-01-2018,3304.6,108.3,125.9,213.5,68.1,306.9
18-01-2018,3315.4,107.2,123.4,213.9,67.3,299.4
19-01-2018,3306.8,113.1,124.7,214.5,66.8,302.8
20-01-2018,3307,109.4,126.5,212.7,64.3,301.5
21-01-2018,3190.4,103.3,116.8,211.6,62,294.1
22-01-2018,3281.6,111.4,123.1,207.1,65,300.1
23-01-2018,3258.2,100.4,111.8,209.5,65.3,277.6
24-01-2018,3233.4,100.6,111.6,211.3,68.6,267.6
25-01-2018,3250.5,96.9,115.6,214.8,68.2,291.1
26-01-2018,3104.6,94.8,103.7,212.7,57.7,282.7
27-01-2018,3191,101.9,111.4,213.5,65.1,288.9
28-01-2018,3151.2,93.4,109.3,212.7,63.2,287.9
29-01-2018,3242.5,101.2,115.5,209.1,67.4,295.9
30-01-2018,3269.5,101.5,117.9,215.3,66.5,288.4
31-01-2018,3276.7,106.1,118.5,214.1,66.5,288.8
01-02-2018,3274.1,105.8,121.5,208.2,64.8,296.1
02-02-2018,3291.4,108.2,122.1,208.4,64.8,295.7
03-02-2018,3286.1,109.2,125,213.3,61,293.3
04-02-2018,3170.9,104.7,118.5,208.8,59.7,291.5
05-02-2018,3258.1,109,123.4,211.7,63.8,293.4
06-02-2018,3308,110.4,123.9,210.5,63.8,300.4
07-02-2018,3301.8,111,125.7,206.2,65.2,298.9
08-02-2018,3289.7,118.5,129,203.4,65.5,297.9
09-02-2018,3319.2,128.1,130.7,208.1,66.5,298.1
10-02-2018,3309,129.8,129.4,208.7,62.2,299.1
11-02-2018,3092.9,111,118.4,205.4,60.6,274.4
12-02-2018,3103.7,86,103.5,218.4,63.7,255.4
13-02-2018,3156.9,96.3,116.2,206.2,63.7,257.7
14-02-2018,3177,106.4,119.2,208.6,64,266.3
15-02-2018,3236.2,107.6,119.7,202.4,63.1,274.4
16-02-2018,3289.4,109.9,122.5,209.3,64.8,283.9
17-02-2018,3281.5,111.2,119.9,210.3,60.7,281.8
18-02-2018,3188.9,105.5,111.8,208.3,58.4,274.5
19-02-2018,3280.1,109.4,118.3,198.9,61.1,283.1
20-02-2018,3350.4,112.7,121.3,206.7,61.7,288.2
21-02-2018,3354.3,109.6,120.4,204.7,61.8,291.7
22-02-2018,3383.5,121.4,120.5,209.4,62.4,281.7
23-02-2018,3388.8,116.5,122,209.2,63.9,278.9
24-02-2018,3358.9,99.2,119.7,210,60.7,288.3
25-02-2018,3311.2,103.8,112.6,200.7,58.1,284.1
26-02-2018,3393.3,126.1,128.2,187.4,67.6,300.1
27-02-2018,3449.8,122.5,130.4,182.9,69.7,306
28-02-2018,3448.9,102.6,117.7,181.5,70.3,299.2
01-03-2018,3479.7,103.5,119,185.6,69.8,297.4
02-03-2018,3523,116.5,124,184.9,76.1,303.2
03-03-2018,3519.8,116.9,124.8,183.5,66.7,300
04-03-2018,3391.3,114.4,118.5,175.6,62.9,292.3
05-03-2018,3462,131.7,135.1,196.5,65.5,296
06-03-2018,3502.4,136.2,137.1,199.9,67.2,288.4
07-03-2018,3500.9,137.1,133.1,195.5,68.9,287.1
08-03-2018,3489.2,132.4,131.2,195.1,69.7,293.9
09-03-2018,3429,130.7,134.8,193.7,69.9,298.2
10-03-2018,3316.8,128.1,133.5,186.5,65.3,298.2
11-03-2018,3235.2,123.2,120.5,176,61.9,293.3
12-03-2018,3362.2,119.1,122.3,186.8,60.7,270.4
13-03-2018,3422.9,125.5,126.5,194.1,61.9,274.8
14-03-2018,3443.9,125.9,129.2,205.4,62.8,282.6
15-03-2018,3461.2,127.6,123.4,209.8,64.1,276.2
16-03-2018,3458.8,126.3,128.4,208.4,65.2,272.2
17-03-2018,3437.5,133,128.5,204.1,61.2,269.3
18-03-2018,3350.7,130.9,130,198.3,59.9,289.7
19-03-2018,3361.7,115.6,121.7,206.2,61.2,288.8
20-03-2018,3428.3,118,124.8,206.5,65.2,295.5
21-03-2018,3460.1,116.1,125.2,210.5,63.4,300.3
22-03-2018,3426.3,121.3,123.8,203.7,59.6,307.7
23-03-2018,3123.6,91.2,101.2,181.1,46.1,301.6
24-03-2018,3194.3,94.6,103.7,184.3,53.2,269.3
25-03-2018,3297.2,107,108.8,186.3,55.6,270
26-03-2018,3522.1,122.6,120.1,180,70.5,296.9
27-03-2018,3563.8,127,120,179.3,73.4,293.1
28-03-2018,3597.2,127.9,122.8,180.6,75,305.7
29-03-2018,3594.8,126,121.1,177.1,74.5,300.6
30-03-2018,3516.9,127.9,119.2,173.8,75.5,285.1
